HouseID,Round,City,CAS,Compound,Date_collect,Adj_ppbV,Lon,Lat,CensusTract
H42,4,Port Arthur,141-78-6,Ethyl Acetate,2025-03-23,0.335,-93.944946,29.880296,48245006100
H42,4,Port Arthur,110-54-3,n-Hexane,2025-03-23,0.09,-93.944946,29.880296,48245006100
H42,4,Port Arthur,67-66-3,Chloroform,2025-03-23,0.065,-93.944946,29.880296,48245006100
H42,4,Port Arthur,109-99-9,Tetrahydrofuran (THF),2025-03-23,0.2,-93.944946,29.880296,48245006100
H42,4,Port Arthur,107-06-2,"1,2-Dichloroethane",2025-03-23,0.075,-93.944946,29.880296,48245006100
H42,4,Port Arthur,71-55-6,"1,1,1-Trichloroethane",2025-03-23,0.06,-93.944946,29.880296,48245006100
H42,4,Port Arthur,71-43-2,Benzene,2025-03-23,0.1,-93.944946,29.880296,48245006100
H42,4,Port Arthur,56-23-5,Carbon Tetrachloride,2025-03-23,0.05,-93.944946,29.880296,48245006100
H42,4,Port Arthur,110-82-7,Cyclohexane,2025-03-23,0.185,-93.944946,29.880296,48245006100
H42,4,Port Arthur,78-87-5,"1,2-Dichloropropane",2025-03-23,0.07,-93.944946,29.880296,48245006100
H42,4,Port Arthur,75-27-4,Bromodichloromethane,2025-03-23,0.049,-93.944946,29.880296,48245006100
H42,4,Port Arthur,79-01-6,Trichloroethene,2025-03-23,0.06,-93.944946,29.880296,48245006100
H42,4,Port Arthur,123-91-1,"1,4-Dioxane",2025-03-23,0.09,-93.944946,29.880296,48245006100
H42,4,Port Arthur,142-82-5,n-Heptane,2025-03-23,0.08,-93.944946,29.880296,48245006100
H42,4,Port Arthur,10061-01-5,"cis-1,3-Dichloropropene",2025-03-23,0.07,-93.944946,29.880296,48245006100
H42,4,Port Arthur,108-10-1,4-Methyl-2-pentanone,2025-03-23,0.16,-93.944946,29.880296,48245006100
H42,4,Port Arthur,10061-02-6,"trans-1,3-Dichloropropene",2025-03-23,0.065,-93.944946,29.880296,48245006100
H42,4,Port Arthur,79-00-5,"1,1,2-Trichloroethane",2025-03-23,0.06,-93.944946,29.880296,48245006100
H42,4,Port Arthur,108-88-3,Toluene,2025-03-23,0.09,-93.944946,29.880296,48245006100
H42,4,Port Arthur,591-78-6,2-Hexanone,2025-03-23,0.155,-93.944946,29.880296,48245006100
H42,4,Port Arthur,124-48-1,Dibromochloromethane,2025-03-23,0.037,-93.944946,29.880296,48245006100
H42,4,Port Arthur,106-93-4,"1,2-Dibromoethane",2025-03-23,0.042,-93.944946,29.880296,48245006100
H42,4,Port Arthur,127-18-4,Tetrachloroethene,2025-03-23,0.048,-93.944946,29.880296,48245006100
H42,4,Port Arthur,108-90-7,Chlorobenzene,2025-03-23,0.07,-93.944946,29.880296,48245006100
H42,4,Port Arthur,100-41-4,Ethylbenzene,2025-03-23,0.075,-93.944946,29.880296,48245006100
H42,4,Port Arthur,179601-23-1,"m,p-Xylenes",2025-03-23,0.15,-93.944946,29.880296,48245006100
H42,4,Port Arthur,75-25-2,Bromoform,2025-03-23,0.032,-93.944946,29.880296,48245006100
H42,4,Port Arthur,100-42-5,Styrene,2025-03-23,0.075,-93.944946,29.880296,48245006100
H42,4,Port Arthur,95-47-6,o-Xylene,2025-03-23,0.075,-93.944946,29.880296,48245006100
H42,4,Port Arthur,79-34-5,"1,1,2,2-Tetrachloroethane",2025-03-23,0.048,-93.944946,29.880296,48245006100
H42,4,Port Arthur,98-82-8,Cumene,2025-03-23,0.065,-93.944946,29.880296,48245006100
H42,4,Port Arthur,622-96-8,4-Ethyltoluene,2025-03-23,0.065,-93.944946,29.880296,48245006100
H42,4,Port Arthur,108-67-8,"1,3,5-Trimethylbenzene",2025-03-23,0.07,-93.944946,29.880296,48245006100
H42,4,Port Arthur,95-63-6,"1,2,4-Trimethylbenzene",2025-03-23,0.065,-93.944946,29.880296,48245006100
H42,4,Port Arthur,100-44-7,Benzyl Chloride,2025-03-23,0.255,-93.944946,29.880296,48245006100
H42,4,Port Arthur,541-73-1,"1,3-Dichlorobenzene",2025-03-23,0.055,-93.944946,29.880296,48245006100
H42,4,Port Arthur,106-46-7,"1,4-Dichlorobenzene",2025-03-23,0.055,-93.944946,29.880296,48245006100
H42,4,Port Arthur,95-50-1,"1,2-Dichlorobenzene",2025-03-23,0.055,-93.944946,29.880296,48245006100
H42,4,Port Arthur,120-82-1,"1,2,4-Trichlorobenzene",2025-03-23,0.09,-93.944946,29.880296,48245006100
H42,4,Port Arthur,91-20-3,Naphthalene,2025-03-23,0.065,-93.944946,29.880296,48245006100
H42,4,Port Arthur,87-68-3,Hexachlorobutadiene,2025-03-23,0.03,-93.944946,29.880296,48245006100
H44,4,Port Arthur,115-07-1,Propene,2025-03-23,0.19,-93.925909,29.892571,48245005400
H44,4,Port Arthur,75-71-8,Dichlorodifluoromethane (CFC 12),2025-03-23,0.49,-93.925909,29.892571,48245005400
H44,4,Port Arthur,74-87-3,Chloromethane,2025-03-23,0.79,-93.925909,29.892571,48245005400
H44,4,Port Arthur,76-14-2,"1,2-Dichloro-1,1,2,2-
tetrafluoroethane (CFC 114)",2025-03-23,0.048,-93.925909,29.892571,48245005400
H44,4,Port Arthur,75-01-4,Vinyl Chloride,2025-03-23,0.13,-93.925909,29.892571,48245005400
H44,4,Port Arthur,106-99-0,"1,3-Butadiene",2025-03-23,0.15,-93.925909,29.892571,48245005400
H44,4,Port Arthur,74-83-9,Bromomethane,2025-03-23,0.08,-93.925909,29.892571,48245005400
H44,4,Port Arthur,75-00-3,Chloroethane,2025-03-23,0.13,-93.925909,29.892571,48245005400
H44,4,Port Arthur,67-64-1,Acetone,2025-03-23,2.7,-93.925909,29.892571,48245005400
H44,4,Port Arthur,75-69-4,Trichlorofluoromethane (CFC 11),2025-03-23,0.22,-93.925909,29.892571,48245005400
H44,4,Port Arthur,67-63-0,2-Propanol (Isopropyl Alcohol),2025-03-23,1.5,-93.925909,29.892571,48245005400
H44,4,Port Arthur,75-35-4,"1,1-Dichloroethene",2025-03-23,0.07,-93.925909,29.892571,48245005400
H44,4,Port Arthur,75-09-2,Methylene Chloride,2025-03-23,0.08,-93.925909,29.892571,48245005400
H44,4,Port Arthur,76-13-1,Trichlorotrifluoroethane (CFC 113),2025-03-23,0.085,-93.925909,29.892571,48245005400
H44,4,Port Arthur,75-15-0,Carbon Disulfide,2025-03-23,0.21,-93.925909,29.892571,48245005400
H44,4,Port Arthur,156-60-5,"trans-1,2-Dichloroethene",2025-03-23,0.085,-93.925909,29.892571,48245005400
H44,4,Port Arthur,75-34-3,"1,1-Dichloroethane",2025-03-23,0.08,-93.925909,29.892571,48245005400
H44,4,Port Arthur,1634-04-4,Methyl tert-Butyl Ether,2025-03-23,0.09,-93.925909,29.892571,48245005400
H44,4,Port Arthur,108-05-4,Vinyl Acetate,2025-03-23,0.95,-93.925909,29.892571,48245005400
H44,4,Port Arthur,78-93-3,2-Butanone (MEK),2025-03-23,0.215,-93.925909,29.892571,48245005400
H44,4,Port Arthur,156-59-2,"cis-1,2-Dichloroethene",2025-03-23,0.08,-93.925909,29.892571,48245005400
H44,4,Port Arthur,141-78-6,Ethyl Acetate,2025-03-23,1.4,-93.925909,29.892571,48245005400
H44,4,Port Arthur,110-54-3,n-Hexane,2025-03-23,0.09,-93.925909,29.892571,48245005400
H44,4,Port Arthur,67-66-3,Chloroform,2025-03-23,0.07,-93.925909,29.892571,48245005400
H44,4,Port Arthur,109-99-9,Tetrahydrofuran (THF),2025-03-23,0.2,-93.925909,29.892571,48245005400
H44,4,Port Arthur,107-06-2,"1,2-Dichloroethane",2025-03-23,0.08,-93.925909,29.892571,48245005400
H44,4,Port Arthur,71-55-6,"1,1,1-Trichloroethane",2025-03-23,0.06,-93.925909,29.892571,48245005400
H44,4,Port Arthur,71-43-2,Benzene,2025-03-23,0.1,-93.925909,29.892571,48245005400
H44,4,Port Arthur,56-23-5,Carbon Tetrachloride,2025-03-23,0.05,-93.925909,29.892571,48245005400
H44,4,Port Arthur,110-82-7,Cyclohexane,2025-03-23,0.19,-93.925909,29.892571,48245005400
H44,4,Port Arthur,78-87-5,"1,2-Dichloropropane",2025-03-23,0.07,-93.925909,29.892571,48245005400
H44,4,Port Arthur,75-27-4,Bromodichloromethane,2025-03-23,0.05,-93.925909,29.892571,48245005400
H44,4,Port Arthur,79-01-6,Trichloroethene,2025-03-23,0.06,-93.925909,29.892571,48245005400
H44,4,Port Arthur,123-91-1,"1,4-Dioxane",2025-03-23,0.09,-93.925909,29.892571,48245005400
H44,4,Port Arthur,142-82-5,n-Heptane,2025-03-23,0.08,-93.925909,29.892571,48245005400
H44,4,Port Arthur,10061-01-5,"cis-1,3-Dichloropropene",2025-03-23,0.07,-93.925909,29.892571,48245005400
H44,4,Port Arthur,108-10-1,4-Methyl-2-pentanone,2025-03-23,0.16,-93.925909,29.892571,48245005400
H44,4,Port Arthur,10061-02-6,"trans-1,3-Dichloropropene",2025-03-23,0.07,-93.925909,29.892571,48245005400
H44,4,Port Arthur,79-00-5,"1,1,2-Trichloroethane",2025-03-23,0.065,-93.925909,29.892571,48245005400
H44,4,Port Arthur,108-88-3,Toluene,2025-03-23,0.19,-93.925909,29.892571,48245005400
H44,4,Port Arthur,591-78-6,2-Hexanone,2025-03-23,0.16,-93.925909,29.892571,48245005400
H44,4,Port Arthur,124-48-1,Dibromochloromethane,2025-03-23,0.038,-93.925909,29.892571,48245005400
H44,4,Port Arthur,106-93-4,"1,2-Dibromoethane",2025-03-23,0.043,-93.925909,29.892571,48245005400
H44,4,Port Arthur,127-18-4,Tetrachloroethene,2025-03-23,0.05,-93.925909,29.892571,48245005400
H44,4,Port Arthur,108-90-7,Chlorobenzene,2025-03-23,0.075,-93.925909,29.892571,48245005400
H44,4,Port Arthur,100-41-4,Ethylbenzene,2025-03-23,0.08,-93.925909,29.892571,48245005400
H44,4,Port Arthur,179601-23-1,"m,p-Xylenes",2025-03-23,0.155,-93.925909,29.892571,48245005400
H44,4,Port Arthur,75-25-2,Bromoform,2025-03-23,0.033,-93.925909,29.892571,48245005400
H44,4,Port Arthur,100-42-5,Styrene,2025-03-23,0.08,-93.925909,29.892571,48245005400
H44,4,Port Arthur,95-47-6,o-Xylene,2025-03-23,0.08,-93.925909,29.892571,48245005400
H44,4,Port Arthur,79-34-5,"1,1,2,2-Tetrachloroethane",2025-03-23,0.049,-93.925909,29.892571,48245005400
H44,4,Port Arthur,98-82-8,Cumene,2025-03-23,0.065,-93.925909,29.892571,48245005400
H44,4,Port Arthur,622-96-8,4-Ethyltoluene,2025-03-23,0.065,-93.925909,29.892571,48245005400
H44,4,Port Arthur,108-67-8,"1,3,5-Trimethylbenzene",2025-03-23,0.07,-93.925909,29.892571,48245005400
H44,4,Port Arthur,95-63-6,"1,2,4-Trimethylbenzene",2025-03-23,0.065,-93.925909,29.892571,48245005400
H44,4,Port Arthur,100-44-7,Benzyl Chloride,2025-03-23,0.26,-93.925909,29.892571,48245005400
H44,4,Port Arthur,541-73-1,"1,3-Dichlorobenzene",2025-03-23,0.055,-93.925909,29.892571,48245005400
H44,4,Port Arthur,106-46-7,"1,4-Dichlorobenzene",2025-03-23,0.055,-93.925909,29.892571,48245005400
H44,4,Port Arthur,95-50-1,"1,2-Dichlorobenzene",2025-03-23,0.055,-93.925909,29.892571,48245005400
H44,4,Port Arthur,120-82-1,"1,2,4-Trichlorobenzene",2025-03-23,0.09,-93.925909,29.892571,48245005400
H44,4,Port Arthur,91-20-3,Naphthalene,2025-03-23,0.065,-93.925909,29.892571,48245005400
H44,4,Port Arthur,87-68-3,Hexachlorobutadiene,2025-03-23,0.031,-93.925909,29.892571,48245005400
H45,4,Port Arthur,115-07-1,Propene,2025-03-23,0.195,-94.008591,29.882819,48245006900
H45,4,Port Arthur,75-71-8,Dichlorodifluoromethane (CFC 12),2025-03-23,0.4,-94.008591,29.882819,48245006900
H45,4,Port Arthur,74-87-3,Chloromethane,2025-03-23,0.82,-94.008591,29.882819,48245006900
H45,4,Port Arthur,76-14-2,"1,2-Dichloro-1,1,2,2-
tetrafluoroethane (CFC 114)",2025-03-23,0.049,-94.008591,29.882819,48245006900
H45,4,Port Arthur,75-01-4,Vinyl Chloride,2025-03-23,0.13,-94.008591,29.882819,48245006900
H45,4,Port Arthur,106-99-0,"1,3-Butadiene",2025-03-23,0.15,-94.008591,29.882819,48245006900
H45,4,Port Arthur,74-83-9,Bromomethane,2025-03-23,0.085,-94.008591,29.882819,48245006900
H45,4,Port Arthur,75-00-3,Chloroethane,2025-03-23,0.13,-94.008591,29.882819,48245006900
H45,4,Port Arthur,67-64-1,Acetone,2025-03-23,1.35,-94.008591,29.882819,48245006900
H45,4,Port Arthur,75-69-4,Trichlorofluoromethane (CFC 11),2025-03-23,0.22,-94.008591,29.882819,48245006900
H45,4,Port Arthur,67-63-0,2-Propanol (Isopropyl Alcohol),2025-03-23,50,-94.008591,29.882819,48245006900
H45,4,Port Arthur,75-35-4,"1,1-Dichloroethene",2025-03-23,0.075,-94.008591,29.882819,48245006900
H45,4,Port Arthur,75-09-2,Methylene Chloride,2025-03-23,0.57,-94.008591,29.882819,48245006900
H45,4,Port Arthur,76-13-1,Trichlorotrifluoroethane (CFC 113),2025-03-23,0.082,-94.008591,29.882819,48245006900
H45,4,Port Arthur,75-15-0,Carbon Disulfide,2025-03-23,5.7,-94.008591,29.882819,48245006900
H45,4,Port Arthur,156-60-5,"trans-1,2-Dichloroethene",2025-03-23,0.085,-94.008591,29.882819,48245006900
H45,4,Port Arthur,75-34-3,"1,1-Dichloroethane",2025-03-23,0.08,-94.008591,29.882819,48245006900
H45,4,Port Arthur,1634-04-4,Methyl tert-Butyl Ether,2025-03-23,0.095,-94.008591,29.882819,48245006900
H45,4,Port Arthur,108-05-4,Vinyl Acetate,2025-03-23,12,-94.008591,29.882819,48245006900
H45,4,Port Arthur,78-93-3,2-Butanone (MEK),2025-03-23,3.7,-94.008591,29.882819,48245006900
H45,4,Port Arthur,156-59-2,"cis-1,2-Dichloroethene",2025-03-23,0.085,-94.008591,29.882819,48245006900
H45,4,Port Arthur,141-78-6,Ethyl Acetate,2025-03-23,510,-94.008591,29.882819,48245006900
H45,4,Port Arthur,110-54-3,n-Hexane,2025-03-23,0.095,-94.008591,29.882819,48245006900
H45,4,Port Arthur,67-66-3,Chloroform,2025-03-23,0.07,-94.008591,29.882819,48245006900
H45,4,Port Arthur,109-99-9,Tetrahydrofuran (THF),2025-03-23,0.49,-94.008591,29.882819,48245006900
H45,4,Port Arthur,107-06-2,"1,2-Dichloroethane",2025-03-23,0.08,-94.008591,29.882819,48245006900
H45,4,Port Arthur,71-55-6,"1,1,1-Trichloroethane",2025-03-23,0.06,-94.008591,29.882819,48245006900
H45,4,Port Arthur,71-43-2,Benzene,2025-03-23,2.6,-94.008591,29.882819,48245006900
H45,4,Port Arthur,56-23-5,Carbon Tetrachloride,2025-03-23,0.05,-94.008591,29.882819,48245006900
H45,4,Port Arthur,110-82-7,Cyclohexane,2025-03-23,1.3,-94.008591,29.882819,48245006900
H45,4,Port Arthur,78-87-5,"1,2-Dichloropropane",2025-03-23,0.16,-94.008591,29.882819,48245006900
H45,4,Port Arthur,75-27-4,Bromodichloromethane,2025-03-23,0.05,-94.008591,29.882819,48245006900
H45,4,Port Arthur,79-01-6,Trichloroethene,2025-03-23,0.06,-94.008591,29.882819,48245006900
H45,4,Port Arthur,123-91-1,"1,4-Dioxane",2025-03-23,0.095,-94.008591,29.882819,48245006900
H45,4,Port Arthur,142-82-5,n-Heptane,2025-03-23,2.5,-94.008591,29.882819,48245006900
H45,4,Port Arthur,10061-01-5,"cis-1,3-Dichloropropene",2025-03-23,0.075,-94.008591,29.882819,48245006900
H45,4,Port Arthur,108-10-1,4-Methyl-2-pentanone,2025-03-23,0.165,-94.008591,29.882819,48245006900
H45,4,Port Arthur,10061-02-6,"trans-1,3-Dichloropropene",2025-03-23,0.07,-94.008591,29.882819,48245006900
H45,4,Port Arthur,79-00-5,"1,1,2-Trichloroethane",2025-03-23,0.065,-94.008591,29.882819,48245006900
H45,4,Port Arthur,108-88-3,Toluene,2025-03-23,28,-94.008591,29.882819,48245006900
H45,4,Port Arthur,591-78-6,2-Hexanone,2025-03-23,0.16,-94.008591,29.882819,48245006900
H45,4,Port Arthur,124-48-1,Dibromochloromethane,2025-03-23,0.038,-94.008591,29.882819,48245006900
H45,4,Port Arthur,106-93-4,"1,2-Dibromoethane",2025-03-23,0.044,-94.008591,29.882819,48245006900
H45,4,Port Arthur,127-18-4,Tetrachloroethene,2025-03-23,0.46,-94.008591,29.882819,48245006900
H45,4,Port Arthur,108-90-7,Chlorobenzene,2025-03-23,0.075,-94.008591,29.882819,48245006900
H45,4,Port Arthur,100-41-4,Ethylbenzene,2025-03-23,0.65,-94.008591,29.882819,48245006900
H45,4,Port Arthur,179601-23-1,"m,p-Xylenes",2025-03-23,1.5,-94.008591,29.882819,48245006900
H45,4,Port Arthur,75-25-2,Bromoform,2025-03-23,0.034,-94.008591,29.882819,48245006900
H45,4,Port Arthur,100-42-5,Styrene,2025-03-23,1.3,-94.008591,29.882819,48245006900
H45,4,Port Arthur,95-47-6,o-Xylene,2025-03-23,0.71,-94.008591,29.882819,48245006900
H45,4,Port Arthur,79-34-5,"1,1,2,2-Tetrachloroethane",2025-03-23,0.05,-94.008591,29.882819,48245006900
H45,4,Port Arthur,98-82-8,Cumene,2025-03-23,0.07,-94.008591,29.882819,48245006900
H45,4,Port Arthur,622-96-8,4-Ethyltoluene,2025-03-23,0.065,-94.008591,29.882819,48245006900
H45,4,Port Arthur,108-67-8,"1,3,5-Trimethylbenzene",2025-03-23,0.07,-94.008591,29.882819,48245006900
H45,4,Port Arthur,95-63-6,"1,2,4-Trimethylbenzene",2025-03-23,0.33,-94.008591,29.882819,48245006900
H45,4,Port Arthur,100-44-7,Benzyl Chloride,2025-03-23,0.265,-94.008591,29.882819,48245006900
H45,4,Port Arthur,541-73-1,"1,3-Dichlorobenzene",2025-03-23,0.055,-94.008591,29.882819,48245006900
H45,4,Port Arthur,106-46-7,"1,4-Dichlorobenzene",2025-03-23,0.2,-94.008591,29.882819,48245006900
H45,4,Port Arthur,95-50-1,"1,2-Dichlorobenzene",2025-03-23,0.055,-94.008591,29.882819,48245006900
H45,4,Port Arthur,120-82-1,"1,2,4-Trichlorobenzene",2025-03-23,0.095,-94.008591,29.882819,48245006900
H45,4,Port Arthur,91-20-3,Naphthalene,2025-03-23,0.065,-94.008591,29.882819,48245006900
H45,4,Port Arthur,87-68-3,Hexachlorobutadiene,2025-03-23,0.032,-94.008591,29.882819,48245006900
H46,4,Port Arthur,115-07-1,Propene,2025-03-23,0.22,-93.927968,29.908813,48245006700
H46,4,Port Arthur,75-71-8,Dichlorodifluoromethane (CFC 12),2025-03-23,0.47,-93.927968,29.908813,48245006700
H46,4,Port Arthur,74-87-3,Chloromethane,2025-03-23,0.73,-93.927968,29.908813,48245006700
H46,4,Port Arthur,76-14-2,"1,2-Dichloro-1,1,2,2-
tetrafluoroethane (CFC 114)",2025-03-23,0.055,-93.927968,29.908813,48245006700
H46,4,Port Arthur,75-01-4,Vinyl Chloride,2025-03-23,0.15,-93.927968,29.908813,48245006700
H46,4,Port Arthur,106-99-0,"1,3-Butadiene",2025-03-23,0.17,-93.927968,29.908813,48245006700
H46,4,Port Arthur,74-83-9,Bromomethane,2025-03-23,0.095,-93.927968,29.908813,48245006700
H46,4,Port Arthur,75-00-3,Chloroethane,2025-03-23,0.15,-93.927968,29.908813,48245006700
H46,4,Port Arthur,67-64-1,Acetone,2025-03-23,1.55,-93.927968,29.908813,48245006700
H46,4,Port Arthur,75-69-4,Trichlorofluoromethane (CFC 11),2025-03-23,0.21,-93.927968,29.908813,48245006700
H46,4,Port Arthur,67-63-0,2-Propanol (Isopropyl Alcohol),2025-03-23,1.4,-93.927968,29.908813,48245006700
H46,4,Port Arthur,75-35-4,"1,1-Dichloroethene",2025-03-23,0.08,-93.927968,29.908813,48245006700
H46,4,Port Arthur,75-09-2,Methylene Chloride,2025-03-23,0.095,-93.927968,29.908813,48245006700
H46,4,Port Arthur,76-13-1,Trichlorotrifluoroethane (CFC 113),2025-03-23,0.043,-93.927968,29.908813,48245006700
H46,4,Port Arthur,75-15-0,Carbon Disulfide,2025-03-23,0.24,-93.927968,29.908813,48245006700
H46,4,Port Arthur,156-60-5,"trans-1,2-Dichloroethene",2025-03-23,0.095,-93.927968,29.908813,48245006700
H46,4,Port Arthur,75-34-3,"1,1-Dichloroethane",2025-03-23,0.09,-93.927968,29.908813,48245006700
H46,4,Port Arthur,1634-04-4,Methyl tert-Butyl Ether,2025-03-23,0.105,-93.927968,29.908813,48245006700
H46,4,Port Arthur,108-05-4,Vinyl Acetate,2025-03-23,1.05,-93.927968,29.908813,48245006700
H46,4,Port Arthur,78-93-3,2-Butanone (MEK),2025-03-23,1.1,-93.927968,29.908813,48245006700
H46,4,Port Arthur,156-59-2,"cis-1,2-Dichloroethene",2025-03-23,0.095,-93.927968,29.908813,48245006700
H46,4,Port Arthur,141-78-6,Ethyl Acetate,2025-03-23,0.385,-93.927968,29.908813,48245006700
H46,4,Port Arthur,110-54-3,n-Hexane,2025-03-23,0.105,-93.927968,29.908813,48245006700
H46,4,Port Arthur,67-66-3,Chloroform,2025-03-23,0.08,-93.927968,29.908813,48245006700
H46,4,Port Arthur,109-99-9,Tetrahydrofuran (THF),2025-03-23,0.23,-93.927968,29.908813,48245006700
H46,4,Port Arthur,107-06-2,"1,2-Dichloroethane",2025-03-23,0.09,-93.927968,29.908813,48245006700
H46,4,Port Arthur,71-55-6,"1,1,1-Trichloroethane",2025-03-23,0.07,-93.927968,29.908813,48245006700
H46,4,Port Arthur,71-43-2,Benzene,2025-03-23,0.115,-93.927968,29.908813,48245006700
H46,4,Port Arthur,56-23-5,Carbon Tetrachloride,2025-03-23,0.06,-93.927968,29.908813,48245006700
H46,4,Port Arthur,110-82-7,Cyclohexane,2025-03-23,0.215,-93.927968,29.908813,48245006700
H46,4,Port Arthur,78-87-5,"1,2-Dichloropropane",2025-03-23,0.085,-93.927968,29.908813,48245006700
H46,4,Port Arthur,75-27-4,Bromodichloromethane,2025-03-23,0.055,-93.927968,29.908813,48245006700
H46,4,Port Arthur,79-01-6,Trichloroethene,2025-03-23,0.07,-93.927968,29.908813,48245006700
H46,4,Port Arthur,123-91-1,"1,4-Dioxane",2025-03-23,0.105,-93.927968,29.908813,48245006700
H46,4,Port Arthur,142-82-5,n-Heptane,2025-03-23,0.09,-93.927968,29.908813,48245006700
H46,4,Port Arthur,10061-01-5,"cis-1,3-Dichloropropene",2025-03-23,0.085,-93.927968,29.908813,48245006700
H46,4,Port Arthur,108-10-1,4-Methyl-2-pentanone,2025-03-23,0.185,-93.927968,29.908813,48245006700
H46,4,Port Arthur,10061-02-6,"trans-1,3-Dichloropropene",2025-03-23,0.08,-93.927968,29.908813,48245006700
H46,4,Port Arthur,79-00-5,"1,1,2-Trichloroethane",2025-03-23,0.07,-93.927968,29.908813,48245006700
H46,4,Port Arthur,108-88-3,Toluene,2025-03-23,0.72,-93.927968,29.908813,48245006700
H46,4,Port Arthur,591-78-6,2-Hexanone,2025-03-23,0.18,-93.927968,29.908813,48245006700
H46,4,Port Arthur,124-48-1,Dibromochloromethane,2025-03-23,0.043,-93.927968,29.908813,48245006700
H46,4,Port Arthur,106-93-4,"1,2-Dibromoethane",2025-03-23,0.049,-93.927968,29.908813,48245006700
H46,4,Port Arthur,127-18-4,Tetrachloroethene,2025-03-23,0.055,-93.927968,29.908813,48245006700
H46,4,Port Arthur,108-90-7,Chlorobenzene,2025-03-23,0.085,-93.927968,29.908813,48245006700
H46,4,Port Arthur,100-41-4,Ethylbenzene,2025-03-23,0.09,-93.927968,29.908813,48245006700
H46,4,Port Arthur,179601-23-1,"m,p-Xylenes",2025-03-23,0.175,-93.927968,29.908813,48245006700
H46,4,Port Arthur,75-25-2,Bromoform,2025-03-23,0.038,-93.927968,29.908813,48245006700
H46,4,Port Arthur,100-42-5,Styrene,2025-03-23,0.09,-93.927968,29.908813,48245006700
H46,4,Port Arthur,95-47-6,o-Xylene,2025-03-23,0.09,-93.927968,29.908813,48245006700
H46,4,Port Arthur,79-34-5,"1,1,2,2-Tetrachloroethane",2025-03-23,0.055,-93.927968,29.908813,48245006700
H46,4,Port Arthur,98-82-8,Cumene,2025-03-23,0.075,-93.927968,29.908813,48245006700
H46,4,Port Arthur,622-96-8,4-Ethyltoluene,2025-03-23,0.075,-93.927968,29.908813,48245006700
H46,4,Port Arthur,108-67-8,"1,3,5-Trimethylbenzene",2025-03-23,0.08,-93.927968,29.908813,48245006700
H46,4,Port Arthur,95-63-6,"1,2,4-Trimethylbenzene",2025-03-23,0.075,-93.927968,29.908813,48245006700
H46,4,Port Arthur,100-44-7,Benzyl Chloride,2025-03-23,0.295,-93.927968,29.908813,48245006700
H46,4,Port Arthur,541-73-1,"1,3-Dichlorobenzene",2025-03-23,0.065,-93.927968,29.908813,48245006700
H46,4,Port Arthur,106-46-7,"1,4-Dichlorobenzene",2025-03-23,0.06,-93.927968,29.908813,48245006700
H46,4,Port Arthur,95-50-1,"1,2-Dichlorobenzene",2025-03-23,0.06,-93.927968,29.908813,48245006700
H46,4,Port Arthur,120-82-1,"1,2,4-Trichlorobenzene",2025-03-23,0.105,-93.927968,29.908813,48245006700
H46,4,Port Arthur,91-20-3,Naphthalene,2025-03-23,0.075,-93.927968,29.908813,48245006700
H46,4,Port Arthur,87-68-3,Hexachlorobutadiene,2025-03-23,0.035,-93.927968,29.908813,48245006700
H47,4,Port Arthur,115-07-1,Propene,2025-03-23,0.85,-93.92258,29.912811,48245006500
H47,4,Port Arthur,75-71-8,Dichlorodifluoromethane (CFC 12),2025-03-23,0.49,-93.92258,29.912811,48245006500
H47,4,Port Arthur,74-87-3,Chloromethane,2025-03-23,1,-93.92258,29.912811,48245006500
H47,4,Port Arthur,76-14-2,"1,2-Dichloro-1,1,2,2-
tetrafluoroethane (CFC 114)",2025-03-23,0.048,-93.92258,29.912811,48245006500
H47,4,Port Arthur,75-01-4,Vinyl Chloride,2025-03-23,0.13,-93.92258,29.912811,48245006500
